Year,location,month,oindex,areano,device,monthf,latitude,longitude,station,distw,ndvi100m,ndvi200m,ndvi300m,ndvi400m,ndvi500m,ndvi600m,ndvi700m,ndvi800m,ndvi900m,ndvi1000m,Temp,monthn,Rainfall,Templag1,Templag2,Templag3,Templag4,Rainfalllag1,Rainfalllag2,Rainfalllag3,Rainfalllag4,nino12,nino3,nino4,nino34,nino4lag1,nino12lag1,nino34lag1,nino3lag1,epdstation,Ozone,Ozonelag1,Ozonelag2,Ozonelag3,Ozonelag4,nodevice
2012,Ma Wan,8,0,59,ovitrap,8,22.3513161141316,114.059544191262,Tsuen Wan,1.87695361521278,0.0923864832147956,0.12023267381779,0.157260035288619,0.180910703424743,0.18357394071669,0.188690478727402,0.199200145118678,0.205876642972526,0.20890713163404,0.207701877684903,27.9,8,45,27.1,26.8,26,22.9,494,295,258.5,403.5,0.35,0.73,0.42,0.73,0.06,0.99,0.53,0.92,Tsuen Wan,34,18,29,32,31,25
2012,Sheung Kwai Chung,8,0.037,60,ovitrap,8,22.3743991097782,114.129743131294,Tuen Mun Children and Juvenile Home,3.31462637232202,0.304256247409752,0.303109774572982,0.276908929387667,0.26447170987304,0.246848336146051,0.226027320470844,0.205014939949522,0.193329993547337,0.191509010783806,0.192552349448866,29.4,8,82.5,28.7,28.3,27.6,24,471,166,94,397.5,0.35,0.73,0.42,0.73,0.06,0.99,0.53,0.92,Tsuen Wan,34,18,29,32,31,55
2012,Kwai Chung,8,0.019,61,ovitrap,8,22.3643655228034,114.127193392598,Tuen Mun Children and Juvenile Home,4.16696649505563,0.102018837417875,0.12643800568866,0.156849570729537,0.156783821540032,0.143692563698699,0.136364413014599,0.124164250901385,0.11440370337478,0.108579396994391,0.112319549253675,29.4,8,82.5,28.7,28.3,27.6,24,471,166,94,397.5,0.35,0.73,0.42,0.73,0.06,0.99,0.53,0.92,Kwai Chung,25,14,24,29,30,58
2012,Lai King,8,0.091,62,ovitrap,8,22.3478045661048,114.129655785623,Sham Shui Po,4.81227358399668,0.192409515794781,0.142180088373435,0.149949450346624,0.160642599185942,0.170221670104228,0.159062741840779,0.151748612331801,0.147189479803423,0.14059372567101,0.13652245781205,29.5,8,139,28.8,28.3,27.4,24.1,393,270,211,324,0.35,0.73,0.42,0.73,0.06,0.99,0.53,0.92,Kwai Chung,25,14,24,29,30,55
2012,Tsing Yi,8,0.107,63,ovitrap,8,22.3514075413321,114.106083708279,Tsuen Wan,4.65199793179826,0.157316777754474,0.143334759163185,0.136849504297213,0.134542642168723,0.141384633377399,0.155323924851372,0.168277070049702,0.181431552805899,0.187854432652342,0.189693458255378,27.9,8,45,27.1,26.8,26,22.9,494,295,258.5,403.5,0.35,0.73,0.42,0.73,0.06,0.99,0.53,0.92,Tsuen Wan,34,18,29,32,31,58
2012,Chai Wan West,9,0.053,4,ovitrap,9,22.2665552739525,114.239104969789,Shau Kei Wan,8.45012409405101,0.145084490946361,0.143076897657418,0.138449542305644,0.126737862502382,0.126701334036342,0.136004235693499,0.146198621988703,0.161364503282182,0.174903073688283,0.189362304707447,27.2,9,130,28.8,28,27.4,26.1,213.5,178.5,209,319,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Eastern,44,49,28,43,44,57
2012,Shau Kei Wan and Sai Wan Ho,9,0.018,5,ovitrap,9,22.282950791726,114.222179729875,Shau Kei Wan,6.69816274103912,0.0455647506233719,0.0625164621509612,0.0756349896772008,0.0913964425151699,0.0960626493327328,0.0996578505219919,0.107354870255072,0.117915227094591,0.124947415110278,0.132634081992627,27.2,9,130,28.8,28,27.4,26.1,213.5,178.5,209,319,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Eastern,44,49,28,43,44,60
2012,North Point,9,0,6,ovitrap,9,22.2909917183459,114.202502950248,Happy Valley,6.51786616879235,0.0243172003071155,0.059360955020249,0.0731231924290341,0.0837604825280718,0.0964541465741532,0.107350916577819,0.118544686503457,0.129669313582848,0.138958004337102,0.14775320925553,28.2,9,214.5,29.9,29.1,28.5,27.4,178.5,411.5,243,342,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Eastern,44,49,28,43,44,58
2012,Wan Chai North,9,0.059,11,ovitrap,9,22.2779078358943,114.174372493173,Happy Valley,9.36650446237817,0.0118150857678201,0.0234123565373855,0.0420326114518078,0.0475381805623898,0.0532491197732193,0.0628457454691894,0.0738728925693542,0.0892351991623278,0.103584822913002,0.116644461335938,28.2,9,214.5,29.9,29.1,28.5,27.4,178.5,411.5,243,342,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Causeway Bay,14,9,9,15,18,58
2012,Happy Valley,9,0,12,ovitrap,9,22.2711892150753,114.185685750039,Happy Valley,9.29111046236238,0.144708120913217,0.165952916645134,0.174124089037245,0.168820547461705,0.177031233513778,0.183664611951591,0.188747149254677,0.182500652356834,0.174935648071469,0.174772008735347,28.2,9,214.5,29.9,29.1,28.5,27.4,178.5,411.5,243,342,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Causeway Bay,14,9,9,15,18,57
2012,"Central, Sheung Wan and Sai Ying Pun",9,0.057,2,ovitrap,9,22.2862389160111,114.14409753038,Hong Kong International Airport,10.1320378034158,0.115830780672176,0.0820100809652226,0.0632179907458941,0.0668731099432702,0.0739389918896324,0.0805229618066257,0.0893416125371863,0.0958529251254456,0.104316813449553,0.115433420011507,28.8,9,83,30.2,29.5,29.2,28.5,63.4,534.4,100.6,146.8,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Central/Western,42,50,22,38,37,60
2012,Sai Wan,9,0.094,3,ovitrap,9,22.283444716769,114.130115961792,Hong Kong International Airport,10.8387145189191,0.0269673022441566,0.0841153559903452,0.0877501062433501,0.0991022871058017,0.111831871314359,0.133904031830479,0.153602694472207,0.166764009600838,0.180395292435708,0.189975937472626,28.8,9,83,30.2,29.5,29.2,28.5,63.4,534.4,100.6,146.8,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Central/Western,42,50,22,38,37,55
2012,Aberdeen and Ap Lei Chau,9,0.094,7,ovitrap,9,22.2447100647472,114.157136222272,Happy Valley,13.3759506236653,0.144451333263091,0.116491247128059,0.119396442193235,0.12394452950669,0.128711674202091,0.143523868258448,0.154130150505623,0.162392364819055,0.1674216475969,0.172350982843533,28.2,9,214.5,29.9,29.1,28.5,27.4,178.5,411.5,243,342,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Central,14,16,10,21,21,55
2012,Pokfulam,9,0.055,8,ovitrap,9,22.2599584366354,114.137109588003,Happy Valley,13.1413600060238,0.117875323102281,0.174180732858885,0.226743596906573,0.24939377846141,0.254951953684475,0.259750004621809,0.261773908385381,0.261673081105402,0.263551385418598,0.268514475806714,28.2,9,214.5,29.9,29.1,28.5,27.4,178.5,411.5,243,342,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Central/Western,42,50,22,38,37,60
2012,Deep Water Bay and Repulse Bay,9,0.019,9,ovitrap,9,22.2496785709818,114.184346314358,Happy Valley,11.4595906491599,0.223961442306235,0.220641392024441,0.247821662255696,0.263217588759842,0.272908732433945,0.279525331754466,0.283373003334516,0.282675769751771,0.281250289671339,0.279781301415619,28.2,9,214.5,29.9,29.1,28.5,27.4,178.5,411.5,243,342,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Causeway Bay,14,9,9,15,18,59
2012,Cheung Chau,9,0.057,14,ovitrap,9,22.2106227250872,114.028951562324,Cheung Chau,6.95187325727444,0.076238742825808,0.0762814486833205,0.0877662524732144,0.110439949010939,0.13927659714233,0.156583064720725,0.163515789884877,0.176203285824273,0.18980209749444,0.201306842665884,27.2,9,26,28.4,27.7,27.3,26.4,80.5,282.5,106.5,186.5,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Tung Chung,51,56,35,54,49,35
2012,Tung Chung,9,0.222,15,ovitrap,9,22.2899582929414,113.941329683939,Sha Lo Wan,1.18681867578074,0.0965097768025266,0.0990967682864465,0.104815695733901,0.120789098001306,0.143289450310181,0.159891799946978,0.178027799815601,0.188142430868269,0.19023019345084,0.19140469400315,27.5,9,66,29,28.2,27.9,27.2,62,439,94.5,143,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Tung Chung,51,56,35,54,49,50
2012,Tsim Sha Tsui,9,0.019,16,ovitrap,9,22.3055499715935,114.171353021176,Hong Kong International Airport,7.54623192476811,0.0169581347082213,0.0288052972997244,0.0484808808349645,0.0733011933219154,0.0862668240919296,0.0900221569406856,0.0903313602735222,0.0900008334322787,0.0874611270112998,0.0847767625144,28.8,9,83,30.2,29.5,29.2,28.5,63.4,534.4,100.6,146.8,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Central,14,16,10,21,21,64
2012,Mong Kok,9,0.054,18,ovitrap,9,22.3205672168881,114.166110879048,King's Park,6.06029816325682,0.0274313570085183,0.0451074503751596,0.0469667461894341,0.0443865825523392,0.044056543458937,0.044202266990497,0.049444795876068,0.0547887474730068,0.0639791987861994,0.0729493456143256,27.6,9,215,29.2,28.5,27.9,26.9,124.5,474,276.5,260,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Sham Shui Po,36,32,14,25,25,62
2012,Lai Chi Kok,9,0,20,ovitrap,9,22.3361776960653,114.145783101017,Sham Shui Po,4.79922049703506,0.0621010848454067,0.0546288142040213,0.0545632112818419,0.0657427194139549,0.0809157766704173,0.0932211775256555,0.100095070840915,0.106176600216931,0.112803292150535,0.118740839842027,28.1,9,125.5,29.5,28.8,28.3,27.4,139,393,270,211,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Sham Shui Po,36,32,14,25,25,57
2012,Sham Shui Po East,9,0,21,ovitrap,9,22.3331379351519,114.170603714462,King's Park,4.68613373655398,0.101529367164605,0.120365490927033,0.119134999502296,0.127353365033693,0.12998034151814,0.128524937666862,0.126350594862981,0.125673435839953,0.123983145875546,0.120515692636297,27.6,9,215,29.2,28.5,27.9,26.9,124.5,474,276.5,260,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Sham Shui Po,36,32,14,25,25,55
2012,Cheung Sha Wan,9,0,19,ovitrap,9,22.3347349911147,114.157780992868,Sham Shui Po,4.56504347867723,0.0804568038800278,0.0684456199381527,0.0735955236775574,0.0742186639424974,0.0802364834150587,0.0852148992577394,0.0889888176409099,0.0927278643650528,0.0941497403498976,0.0970914879646243,28.1,9,125.5,29.5,28.8,28.3,27.4,139,393,270,211,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Sham Shui Po,36,32,14,25,25,58
2012,Kowloon City North,9,0,23,ovitrap,9,22.3289842298425,114.184600567617,King's Park,5.04742536983893,0.083077649501237,0.10023678238438,0.098202112466564,0.0954396872179364,0.0982175779495203,0.103796629663034,0.109390640584752,0.111046414372226,0.110935448942722,0.111588076088855,27.6,9,215,29.2,28.5,27.9,26.9,124.5,474,276.5,260,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Sham Shui Po,36,32,14,25,25,55
2012,Hung Hom,9,0.019,24,ovitrap,9,22.3155016419057,114.188598850529,King's Park,5.45971509436007,0.036641851919038,0.0354103979400613,0.0520552484197513,0.0685098786813627,0.080665958599852,0.0862440224000729,0.087268077454936,0.0846498781103754,0.0866471606308231,0.0909704917889177,27.6,9,215,29.2,28.5,27.9,26.9,124.5,474,276.5,260,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Sham Shui Po,36,32,14,25,25,57
2012,Ho Man Tin,9,0.057,22,ovitrap,9,22.3162874591764,114.179213709342,King's Park,6.25027915227899,0.075910979985363,0.101647864148708,0.106719638130744,0.105462138545927,0.104909996031998,0.114000306584155,0.119385357300503,0.120560875057054,0.116043428735156,0.110975723770691,27.6,9,215,29.2,28.5,27.9,26.9,124.5,474,276.5,260,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Sham Shui Po,36,32,14,25,25,55
2012,Wong Tai Sin Central,9,0.032,27,ovitrap,9,22.3422674333314,114.194880898452,King's Park,3.80335491320612,0.0947349251726189,0.105197239771381,0.100980647676624,0.102620904610198,0.11078619696179,0.120193963045986,0.130148260071318,0.13464238132817,0.139148545970157,0.142964151285608,27.6,9,215,29.2,28.5,27.9,26.9,124.5,474,276.5,260,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Sham Shui Po,36,32,14,25,25,56
2012,Diamond Hill,9,0.057,29,ovitrap,9,22.3439641610161,114.203666244073,King's Park,3.02195013944967,0.138479023958956,0.16167953543158,0.15933853815659,0.152015506928148,0.142903125837563,0.144420929042592,0.147283884705746,0.150521357152554,0.156712392620139,0.164193635989753,27.6,9,215,29.2,28.5,27.9,26.9,124.5,474,276.5,260,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Kwun Tong,49,28,17,36,46,58
2012,Kwun Tong Central,9,0.019,31,ovitrap,9,22.3172461248011,114.230653003434,Tseung Kwan O,2.80103679560646,0.127531770969162,0.135110550785612,0.128255517000577,0.122904759447556,0.12285780707543,0.121938739431323,0.12222743979797,0.119548807328695,0.116012102406083,0.114046559828451,27,9,194,28.5,28.2,27.5,26.4,183.5,395.5,280,293,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Kwun Tong,49,28,17,36,46,64
2012,Lam Tin,9,0.075,32,ovitrap,9,22.3103901674695,114.236357150373,Tseung Kwan O,3.57018170267741,0.112511686980724,0.0996226428508543,0.0992681394338433,0.124263924610335,0.141109017188549,0.149119753607494,0.159771762281562,0.167569060747052,0.169922456091674,0.170755735871057,27,9,194,28.5,28.2,27.5,26.4,183.5,395.5,280,293,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Kwun Tong,49,28,17,36,46,60
2012,Tseung Kwan O,9,0.017,35,ovitrap,9,22.311300504497,114.261979011129,Tseung Kwan O,4.55953412097991,0.0718905673495361,0.0898276394871357,0.112233052698866,0.122897184198773,0.12233211445551,0.124437165289749,0.129828545241384,0.137147658524619,0.150065039592208,0.160811980981739,27,9,194,28.5,28.2,27.5,26.4,183.5,395.5,280,293,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Kwun Tong,49,28,17,36,46,55
2012,Sai Kung Town,9,0,38,ovitrap,9,22.3816335935638,114.270991676203,Pak Tam Chung (Tsak Yue Wu),0.862451956105651,0.105121047714272,0.119666940998286,0.130235309151368,0.147788384500048,0.164127565940906,0.177385792540301,0.182760524238828,0.187952287551391,0.200346973131696,0.214870877449205,26.4,9,113,27.8,27.6,27.2,26.4,110,571,288.5,292.5,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Kwun Tong,49,28,17,36,46,54
2012,Ma On Shan,9,0.034,42,ovitrap,9,22.4218274450492,114.22929146425,Sha Tin,1.99443224052446,0.13661307329312,0.128510754607566,0.11688616760305,0.118081802720834,0.12083209797277,0.127448527068763,0.132475343068951,0.143789615366559,0.15132820376259,0.159017476308579,27.5,9,81.5,29.1,28.5,27.9,26.9,90,636,153.5,315,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Tai Po,35,42,21,31,31,64
2012,Lek Yuen,9,0.077,41,ovitrap,9,22.3831021136905,114.202041283514,Sha Tin,0.714962557414016,0.118672961886558,0.156500715059,0.164111125999568,0.147028281694301,0.134218916417925,0.118183074368547,0.115035028421994,0.118529562082749,0.118997837266851,0.121521543814031,27.5,9,81.5,29.1,28.5,27.9,26.9,90,636,153.5,315,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Sham Shui Po,36,32,14,25,25,64
2012,Tai Wai,9,0.054,40,ovitrap,9,22.370108751076,114.178989712081,Sha Tin,0.527217525446204,0.141296008492217,0.118268456310034,0.119134511380831,0.121075467457278,0.131782409834547,0.142189437070718,0.151500103710456,0.159574001775916,0.167491782504237,0.175347665023659,27.5,9,81.5,29.1,28.5,27.9,26.9,90,636,153.5,315,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Sham Shui Po,36,32,14,25,25,63
2012,Tai Po,9,0.057,44,ovitrap,9,22.4519499249802,114.164600798365,Tap Mun,0.188072480096636,0.0856429835515363,0.123622663216344,0.121237623092184,0.114792401351675,0.114659396101241,0.122400296745045,0.13540259633748,0.154113815165685,0.168624494605593,0.176595958868844,27.3,9,41.5,28.3,27.6,27.2,26.2,66.5,464,212.5,217,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Tai Po,35,42,21,31,31,58
2012,Fanling,9,0.055,46,ovitrap,9,22.4939633931452,114.139961206299,Tap Mun,1.3539469795083,0.138715295230641,0.140069800474635,0.142428116089551,0.141549178777598,0.14619318459608,0.153023631060068,0.15678260499414,0.165657533123117,0.173988579717629,0.180906909086151,27.3,9,41.5,28.3,27.6,27.2,26.2,66.5,464,212.5,217,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Tai Po,35,42,21,31,31,58
2012,Sheung Shui,9,0.018,47,ovitrap,9,22.5024847793719,114.12900605284,Sheung Shui,0.854990788570115,0.0975052618111173,0.102733774427583,0.112297815443514,0.117671804059042,0.128515333937396,0.135498395457081,0.148912362770918,0.160120031821732,0.168828250538787,0.172741513877662,27.8,9,50.5,29.1,28.5,28.1,27.4,68,482.5,366.5,206.5,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Tai Po,35,42,21,31,31,58
2012,Tin Shui Wai,9,0.036,48,ovitrap,9,22.459950762406,114.001215568242,Wetland Park,0.713906352456248,0.0755096717427174,0.106972875552331,0.114726776090745,0.113340259662813,0.11825485638371,0.117989365290869,0.118041138950052,0.118523095899811,0.128480708677116,0.136363304075461,27.6,9,46,29.1,28.4,28.1,27.3,126,439.5,210.5,129.5,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Yuen Long,49,52,27,41,42,63
2012,Yuen Kong,9,0.04,49,ovitrap,9,22.4251408323729,114.074583789324,Shek Kong,1.58688423498939,0.169515209162937,0.15983960212169,0.169838033460358,0.175364537814707,0.180417390168134,0.189877445698776,0.197557694683719,0.201863114775326,0.212549158919765,0.223654721802107,27.4,9,82.5,29.1,28.5,28.1,27.3,93.5,533,297.5,162,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Yuen Long,49,52,27,41,42,25
2012,Yuen Long Town,9,0.038,50,ovitrap,9,22.4441858012134,114.029446247294,Wetland Park,0.463255869987023,0.0402249843399558,0.0561128554480343,0.0578770084561121,0.0680488855193364,0.0765140327599975,0.0819116729657897,0.0867137818379869,0.0907760562776401,0.0975633408824433,0.106608806719416,27.6,9,46,29.1,28.4,28.1,27.3,126,439.5,210.5,129.5,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Yuen Long,49,52,27,41,42,58
2012,Tuen Mun South,9,0.075,54,ovitrap,9,22.3904050505855,113.975601240892,Lau Fau Shan,0.432880287419244,0.122314007538888,0.128562211841885,0.126696770263363,0.120028288041552,0.118151681783952,0.12395316590482,0.12889309106937,0.132381967701824,0.13307826857444,0.13773835305254,27.6,9,29.5,29,28.4,28.1,27.5,183,400.5,250,183,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Yuen Long,49,52,27,41,42,55
2012,Tuen Mun North,9,0.034,53,ovitrap,9,22.4063651438663,113.971314373253,Lau Fau Shan,0.716704838383925,0.104863981842189,0.127713147757782,0.135122623218446,0.140680002462715,0.137853258138005,0.132839153605239,0.131538602706014,0.137024056199646,0.145479556770143,0.151016957272313,27.6,9,29.5,29,28.4,28.1,27.5,183,400.5,250,183,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Yuen Long,49,52,27,41,42,65
2012,So Kwun Wat,9,0.018,56,ovitrap,9,22.3706882722275,113.995067977792,Peng Chau,0.146391953314199,0.129182080108234,0.167494576076754,0.164126453527904,0.16553099269611,0.16796844716841,0.174057003631341,0.177592526389952,0.182992707838017,0.186727283367734,0.190548979523819,27.8,9,84.5,29,28.3,27.9,27,93.5,304.5,145.5,138,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Yuen Long,49,52,27,41,42,58
2012,Tsuen Wan Town,9,0.05,57,ovitrap,9,22.3695271214047,114.116812331538,Tsuen Wan,4.17321372632006,0.0571622334872231,0.076853403265381,0.069690131233806,0.0685980232829152,0.0761466838546705,0.0767697109235369,0.0845944106067424,0.0924264688159136,0.101766055843875,0.112564491638654,26.3,9,138.5,27.9,27.1,26.8,26,45,494,295,258.5,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Tsuen Wan,39,34,18,29,32,60
2012,Ma Wan,9,0.083,59,ovitrap,9,22.3513161141316,114.059544191262,Tsuen Wan,1.87695361521278,0.0923864832147956,0.12023267381779,0.157260035288619,0.180910703424743,0.18357394071669,0.188690478727402,0.199200145118678,0.205876642972526,0.20890713163404,0.207701877684903,26.3,9,138.5,27.9,27.1,26.8,26,45,494,295,258.5,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Tsuen Wan,39,34,18,29,32,25
2012,Sheung Kwai Chung,9,0.02,60,ovitrap,9,22.3743991097782,114.129743131294,Tuen Mun Children and Juvenile Home,3.31462637232202,0.304256247409752,0.303109774572982,0.276908929387667,0.26447170987304,0.246848336146051,0.226027320470844,0.205014939949522,0.193329993547337,0.191509010783806,0.192552349448866,28,9,58.5,29.4,28.7,28.3,27.6,82.5,471,166,94,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Tsuen Wan,39,34,18,29,32,55
2012,Kwai Chung,9,0.018,61,ovitrap,9,22.3643655228034,114.127193392598,Tuen Mun Children and Juvenile Home,4.16696649505563,0.102018837417875,0.12643800568866,0.156849570729537,0.156783821540032,0.143692563698699,0.136364413014599,0.124164250901385,0.11440370337478,0.108579396994391,0.112319549253675,28,9,58.5,29.4,28.7,28.3,27.6,82.5,471,166,94,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Kwai Chung,34,25,14,24,29,58
2012,Lai King,9,0.091,62,ovitrap,9,22.3478045661048,114.129655785623,Sham Shui Po,4.81227358399668,0.192409515794781,0.142180088373435,0.149949450346624,0.160642599185942,0.170221670104228,0.159062741840779,0.151748612331801,0.147189479803423,0.14059372567101,0.13652245781205,28.1,9,125.5,29.5,28.8,28.3,27.4,139,393,270,211,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Kwai Chung,34,25,14,24,29,55
2012,Tsing Yi,9,0.07,63,ovitrap,9,22.3514075413321,114.106083708279,Tsuen Wan,4.65199793179826,0.157316777754474,0.143334759163185,0.136849504297213,0.134542642168723,0.141384633377399,0.155323924851372,0.168277070049702,0.181431552805899,0.187854432652342,0.189693458255378,26.3,9,138.5,27.9,27.1,26.8,26,45,494,295,258.5,0.49,0.43,0.43,0.51,0.42,0.35,0.73,0.73,Tsuen Wan,39,34,18,29,32,58
2012,Chai Wan West,10,0.018,4,ovitrap,10,22.2665552739525,114.239104969789,Shau Kei Wan,8.45012409405101,0.145084490946361,0.143076897657418,0.138449542305644,0.126737862502382,0.126701334036342,0.136004235693499,0.146198621988703,0.161364503282182,0.174903073688283,0.189362304707447,24.6,10,31,27.2,28.8,28,27.4,130,213.5,178.5,209,-0.11,0.01,0.5,0.29,0.43,0.49,0.51,0.43,Eastern,76,44,49,28,43,57
2012,Shau Kei Wan and Sai Wan Ho,10,0,5,ovitrap,10,22.282950791726,114.222179729875,Shau Kei Wan,6.69816274103912,0.0455647506233719,0.0625164621509612,0.0756349896772008,0.0913964425151699,0.0960626493327328,0.0996578505219919,0.107354870255072,0.117915227094591,0.124947415110278,0.132634081992627,24.6,10,31,27.2,28.8,28,27.4,130,213.5,178.5,209,-0.11,0.01,0.5,0.29,0.43,0.49,0.51,0.43,Eastern,76,44,49,28,43,60
2012,North Point,10,0,6,ovitrap,10,22.2909917183459,114.202502950248,Happy Valley,6.51786616879235,0.0243172003071155,0.059360955020249,0.0731231924290341,0.0837604825280718,0.0964541465741532,0.107350916577819,0.118544686503457,0.129669313582848,0.138958004337102,0.14775320925553,25.5,10,51,28.2,29.9,29.1,28.5,214.5,178.5,411.5,243,-0.11,0.01,0.5,0.29,0.43,0.49,0.51,0.43,Eastern,76,44,49,28,43,58
2012,Wan Chai North,10,0.019,11,ovitrap,10,22.2779078358943,114.174372493173,Happy Valley,9.36650446237817,0.0118150857678201,0.0234123565373855,0.0420326114518078,0.0475381805623898,0.0532491197732193,0.0628457454691894,0.0738728925693542,0.0892351991623278,0.103584822913002,0.116644461335938,25.5,10,51,28.2,29.9,29.1,28.5,214.5,178.5,411.5,243,-0.11,0.01,0.5,0.29,0.43,0.49,0.51,0.43,Causeway Bay,32,14,9,9,15,58
2012,Happy Valley,10,0.018,12,ovitrap,10,22.2711892150753,114.185685750039,Happy Valley,9.29111046236238,0.144708120913217,0.165952916645134,0.174124089037245,0.168820547461705,0.177031233513778,0.183664611951591,0.188747149254677,0.182500652356834,0.174935648071469,0.174772008735347,25.5,10,51,28.2,29.9,29.1,28.5,214.5,178.5,411.5,243,-0.11,0.01,0.5,0.29,0.43,0.49,0.51,0.43,Causeway Bay,32,14,9,9,15,57
2012,"Central, Sheung Wan and Sai Ying Pun",10,0.056,2,ovitrap,10,22.2862389160111,114.14409753038,Hong Kong International Airport,10.1320378034158,0.115830780672176,0.0820100809652226,0.0632179907458941,0.0668731099432702,0.0739389918896324,0.0805229618066257,0.0893416125371863,0.0958529251254456,0.104316813449553,0.115433420011507,26.4,10,58.5,28.8,30.2,29.5,29.2,83,63.4,534.4,100.6,-0.11,0.01,0.5,0.29,0.43,0.49,0.51,0.43,Central/Western,84,42,50,22,38,60
2012,Sai Wan,10,0.038,3,ovitrap,10,22.283444716769,114.130115961792,Hong Kong International Airport,10.8387145189191,0.0269673022441566,0.0841153559903452,0.0877501062433501,0.0991022871058017,0.111831871314359,0.133904031830479,0.153602694472207,0.166764009600838,0.180395292435708,0.189975937472626,26.4,10,58.5,28.8,30.2,29.5,29.2,83,63.4,534.4,100.6,-0.11,0.01,0.5,0.29,0.43,0.49,0.51,0.43,Central/Western,84,42,50,22,38,55
2012,Aberdeen and Ap Lei Chau,10,0,7,ovitrap,10,22.2447100647472,114.157136222272,Happy Valley,13.3759506236653,0.144451333263091,0.116491247128059,0.119396442193235,0.12394452950669,0.128711674202091,0.143523868258448,0.154130150505623,0.162392364819055,0.1674216475969,0.172350982843533,25.5,10,51,28.2,29.9,29.1,28.5,214.5,178.5,411.5,243,-0.11,0.01,0.5,0.29,0.43,0.49,0.51,0.43,Central,41,14,16,10,21,55
2012,Pokfulam,10,0.036,8,ovitrap,10,22.2599584366354,114.137109588003,Happy Valley,13.1413600060238,0.117875323102281,0.174180732858885,0.226743596906573,0.24939377846141,0.254951953684475,0.259750004621809,0.261773908385381,0.261673081105402,0.263551385418598,0.268514475806714,25.5,10,51,28.2,29.9,29.1,28.5,214.5,178.5,411.5,243,-0.11,0.01,0.5,0.29,0.43,0.49,0.51,0.43,Central/Western,84,42,50,22,38,60
2012,Deep Water Bay and Repulse Bay,10,0.019,9,ovitrap,10,22.2496785709818,114.184346314358,Happy Valley,11.4595906491599,0.223961442306235,0.220641392024441,0.247821662255696,0.263217588759842,0.272908732433945,0.279525331754466,0.283373003334516,0.282675769751771,0.281250289671339,0.279781301415619,25.5,10,51,28.2,29.9,29.1,28.5,214.5,178.5,411.5,243,-0.11,0.01,0.5,0.29,0.43,0.49,0.51,0.43,Causeway Bay,32,14,9,9,15,59
